X,Y,fid,Name,No,SK_ID,SK_start_position,Side_road___kp,Road,Kp,Kp_SK,odc,Modules,Module_1,Module_2,Module_3,Module_4,Module_5,Module_6,Module_7,Module_8,Module_9,Module_10,Module_11,SK_ID_full,status,GSM,Odcinek,Typ szafy,icon_url
19.0410501,50.5951856,"131",SSKA1km459097ŁL,"1131.0","1131.0","345.0",,A1,,,,"1.0",101_C_3_019,,,,,,,,,,,ID_0_1131,"0",,"2",M-3.2,./0.png
19.0428798,50.5859988,"132",SSKA1km460386,"1132.0","1132.0","346.0",,A1,,,,"3.0",101_A_3_068,101_A_3_091,103_B_3_002.2,,,,,,,,,ID_0_1132,"0",,"2",M-3.2,./0.png
19.0472751,50.5800417,"133",SSKA1km460905,"1133.0","1133.0","349.0",,A1,,,,"1.0",112_A_3_001,,,,,,,,,,,ID_0_1133,"0",,"2",M-3.1,./0.png
19.058412,50.5561922,"134",SSKA1km463485,"1134.0","1134.0","350.0",,A1,,,,"2.0",104_C_3_015,106_B_3_012,,,,,,,,,,ID_0_1134,"0",,"2",M-3.3,./0.png
19.065235,50.521985,"135",SSKA1km467493,"1135.0","1135.0","352.0",,A1,,,,"2.0",101_A_3_092,101_A_3_093,,,,,,,,,,ID_0_1135,"0",,"2",M-3.1,./0.png
19.0562878,50.496629,"136",SSKA1km470553,"1136.0","1136.0","354.0",,A1,,,,"3.0",104_B_3_361,106_B_3_011,114_B_3_000,,,,,,,,,ID_0_1136,"0",,"2",M-3.3,./0.png
19.174446,50.888101,"137",SSKA1km417805,"1137.0","1137.0","357.0",,A1,,,,"1.0",104_C_3_044,,,,,,,,,,,ID_0_1137,"0",,"2",M-3.1,./0.png
19.0547765,50.4695661,"138",SSKA1km473503,"1138.0","1138.0","358.0",,A1,,,,"2.0",101_A_3_066,101_A_3_087,,,,,,,,,,ID_0_1138,"0",,"2",M-3.1,./0.png
19.0567969,50.4608134,"139",SSKA1km474349,"1139.0","1139.0","360.0",,A1,,,,"1.0",112_A_3_000,,,,,,,,,,,ID_0_1139,"0",,"2",M-3.1,./0.png
19.0564466,50.4585458,"140",SSKA1km474795,"1140.0","1140.0","361.0",,A1,,,,"1.0",104_C_3_062,,,,,,,,,,,ID_0_1140,"0",,"2",M-3.1,./0.png
19.0565809,50.4577871,"141",SSKA1km474869,"1141.0","1141.0","362.0",,A1,,,,"1.0",104_C_3_061,,,,,,,,,,,ID_0_1141,"0",,"2",M-3.1,./0.png
19.0578862,50.4548868,"142",SSKA1km475187LŁ,"1142.0","1142.0","363.0",,S1,,,,"2.0",104_B_3_301,114_A_3_290,,,,,,,,,,ID_0_1142,"0",,"2",M-3.1,./0.png
19.0548837,50.4548167,"143",SSKA1km475211ŁP,"1143.0","1143.0","365.0",,A1,,,,"2.0",104_B_3_114,114_A_3_115,,,,,,,,,,ID_0_1143,"0",,"2",M-3.2,./0.png
19.0569316,50.4538506,"144",SSKA1km475313,"1144.0","1144.0","367.0",,S1,,,,"3.0",101_G_3_012,105_B_3_012,106_A_3_015,,,,,,,,,ID_0_1144,"0",,"2",M-3.2,./0.png
19.015509,50.7857157,"145",SSKA1Przejazdowanr1,"1145.0","1145.0","370.0",,DK46,,,,"1.0",101_B_3_022,,,,,,,,,,,ID_0_1145,"0",,"2",M-3.1,./0.png
18.6894076,50.2181873,"146",SSKA1ul.Dworcowa01,"1146.0","1146.0","371.0",,DW921,,,,"1.0",101_B_3_077,,,,,,,,,,,ID_0_1146,"0",,"1",M-3.1,./0.png
18.6809598,50.2192371,"147",SSKA1ul.Dworcowa02,"1147.0","1147.0","372.0",,DW921,,,,"1.0",101_B_3_118,,,,,,,,,,,ID_0_1147,"0",,"1",M-3.1,./0.png
18.7154832,50.1680783,"148",SSKA1ul.Jesionka01,"1148.0","1148.0","373.0",,A1,,,,"1.0",101_B_3_102,,,,,,,,,,,ID_0_1148,"0",,"1",M-3.1,./0.png
18.7062702,50.169649,"149",SSKA1ul.Jesionka02,"1149.0","1149.0","374.0",,A1,,,,"1.0",101_B_3_129,,,,,,,,,,,ID_0_1149,"0",,"1",M-3.1,./0.png
18.4311212,49.9440011,"150",SSKA1ul.PowstańcówŚląskich01,"1150.0","1150.0","375.0",,A1,,,,"1.0",101_B_3_096,,,,,,,,,,,ID_0_1150,"0",,"1",M-3.1,./0.png
18.4369858,49.9439598,"151",SSKA1ul.PowstańcówŚląskich02,"1151.0","1151.0","376.0",,A1,,,,"1.0",101_B_3_097,,,,,,,,,,,ID_0_1151,"0",,"1",M-3.1,./0.png
18.7073654,50.2701686,"152",SSKA1ul.Pszczyńska01,"1152.0","1152.0","377.0",,miejska,,,,"1.0",101_B_3_127,,,,,,,,,,,ID_0_1152,"0",,"5",M-3.1,./0.png
18.7168262,50.264916,"153",SSKA1ul.Pszczyńska02,"1153.0","1153.0","378.0",,DK44,,,,"1.0",101_B_3_115,,,,,,,,,,,ID_0_1153,"0",,"5",M-3.1,./0.png
18.6618289,50.0658093,"154",SSKA1Węzeł Żory01,"1154.0","1154.0","379.0",,A1,,,,"2.0",101_C_3_013,103_B_3_022,,,,,,,,,,ID_0_1154,"0",,"1",M-3.2,./0.png
18.7100445,50.1651074,"155",SSKA1WęzełDębińsko01,"1155.0","1155.0","381.0",,A1,,,,"1.0",101_C_3_012,,,,,,,,,,,ID_0_1155,"0",,"1",M-3.2,./0.png
18.72305,50.264628,"156",SSKA1WęzełGliwiceSośnica01,"1156.0","1156.0","382.0",,A1,,, 114_A_3_254),"4.0",104_B_3_119,104_B_3_265,114_A_3_120,114_A_3_254,,,,,,,,ID_0_1156,"0",,"5",M-3.2,./0.png
18.729739,50.266882,"157",SSKA1WęzełGliwiceSośnica03,"1157.0","1157.0","386.0",,A1,,,,"2.0",104_B_3_116,114_A_3_117,,,,,,,,,,ID_0_1157,"0",,"5",M-3.1,./0.png
18.726774,50.268165,"158",SSKA1WęzełGliwiceSośnica04,"1158.0","1158.0","388.0",,A1,,,,"2.0",104_B_3_115,114_A_3_116,,,,,,,,,,ID_0_1158,"0",,"5",M-3.1,./0.png
18.7331046,50.2677343,"159",SSKA1WęzełGliwiceSośnica05,"1159.0","1159.0","390.0",,A1,,,,"1.0",101_B_3_092,,,,,,,,,,,ID_0_1159,"0",,"5",M-3.1,./0.png
18.729911,50.269118,"160",SSKA1WęzełGliwiceSośnica06,"1160.0","1160.0","391.0",,A1,,,,"2.0",104_B_3_101,114_A_3_102,,,,,,,,,,ID_0_1160,"0",,"5",M-3.1,./0.png
18.5350996,49.9744974,"161",SSKA1WęzełMszana01,"1161.0","1161.0","393.0",,A1,,,,"1.0",101_C_3_015,,,,,,,,,,,ID_0_1161,"0",,"1",M-3.2,./0.png
18.542032,49.974844,"162",SSKA1WęzełMszana02,"1162.0","1162.0","394.0",,A1a,,,,"2.0",104_B_3_302,114_A_3_291,,,,,,,,,,ID_0_1162,"0",,"1",M-3.1,./0.png
18.6874677,50.1305412,"163",SSKA1WęzełRybnik01,"1163.0","1163.0","396.0",,DW925,,,,"1.0",101_B_3_078,,,,,,,,,,,ID_0_1163,"0",,"1",M-3.1,./0.png
18.6843598,50.1323902,"164",SSKA1WęzełRybnik02,"1164.0","1164.0","397.0",,A1,,,,"1.0",101_C_3_030,,,,,,,,,,,ID_0_1164,"0",,"1",M-3.2,./0.png
18.678188,50.130539,"165",SSKA1WęzełRybnik03,"1165.0","1165.0","398.0",,DW925,,,,"1.0",101_B_3_119,,,,,,,,,,,ID_0_1165,"0",,"1",M-3.1,./0.png
18.6005835,50.0294456,"166",SSKA1WęzełŚwierklany01,"1166.0","1166.0","399.0",,A1,,,,"1.0",101_C_3_014,,,,,,,,,,,ID_0_1166,"0",,"1",M-3.2,./0.png
18.5968671,50.0300459,"167",SSKA1WęzełŚwierklany02,"1167.0","1167.0","400.0",,DW932,,,,"1.0",101_B_3_081,,,,,,,,,,,ID_0_1167,"0",,"1",M-3.1,./0.png
18.606438,50.0319004,"168",SSKA1WęzełŚwierklany03,"1168.0","1168.0","401.0",,DW932,,,,"1.0",101_B_3_080,,,,,,,,,,,ID_0_1168,"0",,"1",M-3.1,./0.png
19.1605871,50.8752495,"169",SSKA1WojskaPolskiegonr1,"1169.0","1169.0","402.0",,DK1,,,,"2.0",101_B_3_018,101_C_3_017,,,,,,,,,,ID_0_1169,"0",,"2",M-3.2,./0.png
19.0052301,50.7843657,"170",SSKA1Częstochowskanr1,"1170.0","1170.0","404.0",,DK46,,,,"1.0",101_B_3_000,,,,,,,,,,,ID_0_1170,"0",,"2",M-3.1,./0.png
18.6631851,50.0881215,"171",SSKA1km021089,"1171.0","1171.0","405.0",,A1a,,,,"1.0",101_A_3_052,,,,,,,,,,,ID_0_1171,"0",,"1",M-3.1,./0.png
18.7253673,50.3126815,"172",SSKA1ckm021934,"1172.0","1172.0","406.0",,A1,,,,"2.0",104_C_3_083,106_A_3_085,,,,,,,,,,ID_0_1172,"0",,"2",M-3.1,./0.png
18.663469,50.079661,"173",SSKA1km022063,"1173.0","1173.0","408.0",,A1a,,,,"1.0",104_C_3_115,,,,,,,,,,,ID_0_1173,"0",,"1",M-3.1,./0.png
18.6637756,50.0769405,"174",SSKA1km022336,"1174.0","1174.0","409.0",,A1a,,,,"1.0",104_C_3_007,,,,,,,,,,,ID_0_1174,"1",,"1",M-3.1,./0.png
18.6639182,50.0698742,"175",SSKA1km023096,"1175.0","1175.0","410.0",,A1a,,,,"2.0",104_B_3_132,114_A_3_133,,,,,,,,,,ID_0_1175,"0",,"1",M-3.1,./0.png
19.039288,50.847177,"176",SSKA1km428847,"1176.0","1176.0","412.0",,A1,,,,"3.0",104_B_3_290,104_C_3_051,114_A_3_279,,,,,,,,,ID_0_1176,"0",,"2",M-3.1,./0.png
18.712842,50.164401,"177",SSKA1km011719,"1177.0","1177.0","415.0",,A1a,,,,"1.0",104_C_3_103,,,,,,,,,,,ID_0_1177,"0",,"1",M-3.1,./0.png
18.51082,49.9575931,"178",SSKA1km040606,"1178.0","1178.0","416.0",,A1a,,,,"1.0",104_C_3_206,,,,,,,,,,,ID_0_1178,"0",,"1",M-3.1,./0.png
19.006308,50.778948,"179",SSKA1km436981ŁL,"1179.0","1179.0","417.0",,A1,,,,"2.0",104_B_3_294,114_A_3_283,,,,,,,,,,ID_0_1179,"0",,"2",M-3.1,./0.png
18.6850688,50.2211148,"180",SSKA1węzełknurów01,"1180.0","1180.0","419.0",,A1,,,,"1.0",101_C_3_029,,,,,,,,,,,ID_0_1180,"0",,"1",M-3.2,./0.png
18.719896,50.2684462,"181",SSKA1WęzełGliwiceSośnica02,"1181.0","1181.0","420.0",,A1,,,,"1.0",101_B_3_128,,,,,,,,,,,ID_0_1181,"0",,"5",M-3.1,./0.png
18.9985354,50.2507754,"401",SSKA4km336324ŁL,"1401.0","1401.0","421.0",,A4,,, 106_A_3_078,"5.0",104_B_3_279,104_B_3_280,106_A_3_078,114_A_3_268,114_A_3_269,,,,,,,ID_0_1401,"0",,"4",M-3.1,./0.png
18.9978166,50.249383,"402",SSKA4km336326ŁP,"1402.0","1402.0","426.0",,A4,,, 104_B_3_275,"6.0",104_B_3_140,104_B_3_275,104_B_3_276,114_A_3_141,114_A_3_264,114_A_3_265,,,,,,ID_0_1402,"0",,"4",M-3.1,./0.png
19.0022219,50.2498874,"403",SSKA4km336524,"1403.0","1403.0","432.0",,A4,,,,"3.0",104_B_3_139,104_C_3_043,114_A_3_140,,,,,,,,,ID_0_1403,"0",,"4",M-3.2,./0.png
19.0021732,50.2493121,"404",SSKA4km336614,"1404.0","1404.0","435.0",,A4,,, 106_A_3_060,"5.0",104_B_3_277,104_B_3_281,106_A_3_060,114_A_3_266,114_A_3_270,,,,,,,ID_0_1404,"0",,"4",M-3.1,./0.png
18.9999431,50.2489637,"405",SSKA4km336495ŁP,"1405.0","1405.0","440.0",,A4,,,,"2.0",104_B_3_278,114_A_3_267,,,,,,,,,,ID_0_1405,"0",,"4",M-3.1,./0.png
18.9993719,50.2499555,"406",SSKA4km336397,"1406.0","1406.0","442.0",,A4,,,,"1.0",104_C_3_023,,,,,,,,,,,ID_0_1406,"0",,"4",M-3.1,./0.png
19.0045025,50.2474966,"407",SSKA4km336851,"1407.0","1407.0","443.0",,A4,,,,"2.0",104_B_3_358,114_A_3_028,,,,,,,,,,ID_0_1407,"0",,"4",M-3.1,./0.png
19.0075998,50.2472282,"408",SSKA4km337077,"1408.0","1408.0","445.0",,A4,,,,"2.0",101_A_3_004,104_C_3_039,,,,,,,,,,ID_0_1408,"0",,"4",M-3.2,./0.png
19.0173367,50.2461043,"409",SSKA4km337767ŁP,"1409.0","1409.0","447.0",,A4,,,,"2.0",104_B_3_028,114_A_3_029,,,,,,,,,,ID_0_1409,"0",,"4",M-3.1,./0.png
19.018535,50.2466744,"410",SSKA4km337766,"1410.0","1410.0","449.0",,A4,,,,"2.0",101_A_3_035,106_A_3_061,,,,,,,,,,ID_0_1410,"0",,"4",M-3.2,./0.png
18.9356929,50.2536327,"411",SSKA4km331706,"1411.0","1411.0","451.0",,A4,,,,"3.0",104_B_3_268,112_B_3_005,114_A_3_257,,,,,,,,,ID_0_1411,"0",,"4",M-3.1,./0.png
18.9400106,50.254486,"412",SSKA4km332059ŁL,"1412.0","1412.0","454.0",,A4,,, 106_A_3_057,"5.0",104_B_3_167,104_B_3_169,106_A_3_057,114_A_3_168,114_A_3_170,,,,,,,ID_0_1412,"0",,"4",M-3.1,./0.png
18.9377641,50.2536562,"413",SSKA4km332886,"1413.0","1413.0","459.0",,A4,,,,"1.0",104_C_3_036,,,,,,,,,,,ID_0_1413,"0",,"4",M-3.1,./0.png
18.9466168,50.2549662,"414",SSKA4km332532,"1414.0","1414.0","460.0",,A4,,,,"1.0",104_C_3_037,,,,,,,,,,,ID_0_1414,"0",,"4",M-3.1,./0.png
18.9478263,50.2539034,"415",SSKA4km332588ŁP,"1415.0","1415.0","461.0",,A4,,, 114_A_3_256),"4.0",104_B_3_266,104_B_3_267,114_A_3_255,114_A_3_256,,,,,,,,ID_0_1415,"0",,"4",M-3.1,./0.png
18.9516642,50.2549016,"416",SSKA4km332884,"1416.0","1416.0","465.0",,A4,,, 114_A_3_243),"4.0",104_B_3_236,104_B_3_254,114_A_3_229,114_A_3_243,,,,,,,,ID_0_1416,"0",,"4",M-3.1,./0.png
18.963351,50.2562024,"417",SSKA4km333679,"1417.0","1417.0","469.0",,A4,,, 105_B_3_009,"5.0",101_G_3_009,104_B_3_272,105_B_3_009,106_A_3_058,114_A_3_261,,,,,,,ID_0_1417,"0",,"4",M-3.3,./0.png
18.9661242,50.25536,"418",SSKA4km333960ŁP,"1418.0","1418.0","474.0",,A4,,, 114_A_3_260),"4.0",104_B_3_270,104_B_3_271,114_A_3_259,114_A_3_260,,,,,,,,ID_0_1418,"0",,"4",M-3.1,./0.png
18.9734326,50.2547457,"419",SSKA4km334505,"1419.0","1419.0","478.0",,A4,,, 114_A_3_242),"4.0",104_B_3_235,104_B_3_253,114_A_3_228,114_A_3_242,,,,,,,,ID_0_1419,"0",,"4",M-3.1,./0.png
18.9754938,50.2547976,"420",SSKA4km334607,"1420.0","1420.0","482.0",,A4,,,,"2.0",104_B_3_027,114_A_3_027,,,,,,,,,,ID_0_1420,"0",,"4",M-3.1,./0.png
18.9782235,50.2539788,"421",SSKA4km334820,"1421.0","1421.0","484.0",,A4,,, 104_B_3_026,"5.0",101_A_3_003,101_A_3_077,104_B_3_026,106_A_3_079,114_A_3_026,,,,,,,ID_0_1421,"0",,"4",M-3.1,./0.png
18.9823253,50.2538537,"422",SSKA4km335106ŁL,"1422.0","1422.0","489.0",,A4,,,,"2.0",104_B_3_106,114_A_3_107,,,,,,,,,,ID_0_1422,"0",,"4",M-3.1,./0.png
18.9863079,50.2536767,"423",SSKA4km335371LL,"1423.0","1423.0","491.0",,A4,,, 114_A_3_258),"4.0",104_B_3_170,104_B_3_269,114_A_3_171,114_A_3_258,,,,,,,,ID_0_1423,"0",,"4",M-3.1,./0.png
18.9852402,50.251845,"424",SSKA4km335364ŁP,"1424.0","1424.0","495.0",,A4,,, 114_A_3_263),"4.0",104_B_3_273,104_B_3_274,114_A_3_262,114_A_3_263,,,,,,,,ID_0_1424,"0",,"4",M-3.1,./0.png
18.9883153,50.252596,"425",SSKA4km335535,"1425.0","1425.0","499.0",,A4,,,,"1.0",106_A_3_059,,,,,,,,,,,ID_0_1425,"0",,"4",M-3.1,./0.png
18.9900068,50.251882,"426",SSKA4km335692,"1426.0","1426.0","500.0",,A4,,,,"1.0",104_C_3_038,,,,,,,,,,,ID_0_1426,"0",,"4",M-3.1,./0.png
18.8504463,50.256386,"427",SSKA4km325355,"1427.0","1427.0","501.0",,A4,,,,"1.0",104_C_3_128,,,,,,,,,,,ID_0_1427,"0",,"4",M-3.1,./0.png
18.5685727,50.2833579,"428",SSKA4km303812,"1428.0","1428.0","502.0",,A4,,,,"1.0",104_C_3_087,,,,,,,,,,,ID_0_1428,"0",,"3",M-3.1,./0.png
18.852858,50.2557767,"429",SSKA4km325542,"1429.0","1429.0","503.0",,A4,,,,"2.0",104_B_3_039,114_A_3_040,,,,,,,,,,ID_0_1429,"0",,"4",M-3.1,./0.png
18.8541524,50.255899,"430",SSKA4km325629,"1430.0","1430.0","505.0",,A4,,,,"1.0",108_A_3_001,,,,,,,,,,,ID_0_1430,"0",,"4",M-3.1,./0.png
18.8540517,50.2563111,"431",SSKA4km325558,"1431.0","1431.0","506.0",,A4,,, 114_A_3_005),"4.0",104_B_3_005,104_C_3_130,106_A_3_080,114_A_3_005,,,,,,,,ID_0_1431,"0",,"4",M-3.1,./0.png
18.8563541,50.2576254,"432",SSKA41Maja001,"1432.0","1432.0","510.0",,DW926,,,,"1.0",101_B_3_009,,,,,,,,,,,ID_0_1432,"0",,"4",M-3.1,./0.png
18.8535877,50.2541524,"433",SSKA41Maja002,"1433.0","1433.0","511.0",,DW925,,,,"1.0",101_B_3_008,,,,,,,,,,,ID_0_1433,"0",,"4",M-3.1,./0.png
18.8573741,50.2558904,"434",SSKA4km325853ŁL,"1434.0","1434.0","512.0",,A4,,,,"2.0",104_B_3_038,114_A_3_039,,,,,,,,,,ID_0_1434,"0",,"4",M-3.1,./0.png
18.856965,50.2552294,"435",SSKA4km325871,"1435.0","1435.0","514.0",,A4,,,,"3.0",104_B_3_006,104_C_3_131,114_A_3_006,,,,,,,,,ID_0_1435,"0",,"4",M-3.1,./0.png
18.8603983,50.2549471,"436",SSKA4km326089,"1436.0","1436.0","517.0",,A4,,,,"1.0",106_A_3_056,,,,,,,,,,,ID_0_1436,"0",,"4",M-3.1,./0.png
18.8601571,50.2552552,"437",SSKA4km326061,"1437.0","1437.0","518.0",,A4,,,,"1.0",104_C_3_129,,,,,,,,,,,ID_0_1437,"0",,"4",M-3.1,./0.png
19.0186045,49.5421274,"438",SSKS1gkm005555,"1438.0","1438.0","519.0",,S1,,,,"2.0",104_B_3_187,114_A_3_187,,,,,,,,,,ID_0_1438,"0",,"6",M-3.1,./0.png
18.8742054,50.2533827,"439",SSKA4km327087,"1439.0","1439.0","521.0",,A4,,,,"2.0",101_A_3_034,101_A_3_079,,,,,,,,,,ID_0_1439,"0",,"4",M-3.2,./0.png
18.8804279,50.2526688,"440",SSKA4km327532,"1440.0","1440.0","523.0",,A4,,,,"2.0",106_A_3_003,107_A_3_001.1,,,,,,,,,,ID_0_1440,"0",,"4",M-3.1+3.3,./0.png
18.8840455,50.2515407,"441",SSKA4km327812,"1441.0","1441.0","525.0",,A4,,,,"2.0",106_A_3_002,107_A_3_001.2,,,,,,,,,,ID_0_1441,"0",,"4",M-3.1+3.3,./0.png
18.648201,50.260371,"442",SSKA4km310481P,"1442.0","1442.0","527.0",,A4,,,,"1.0",104_C_3_035,,,,,,,,,,,ID_0_1442,"0",,"3",M-3.1,./0.png
18.8815615,50.2508663,"443",SSKA4km327528,"1443.0","1443.0","528.0",,A4,,,,"1.0",107_A_3_005.1,,,,,,,,,,,ID_0_1443,"0",,"4",M-3.1+3.3,./0.png
18.8884718,50.2488327,"444",SSKA4km328245,"1444.0","1444.0","529.0",,A4,,,,"1.0",101_F_3_000,,,,,,,,,,,ID_0_1444,"0",,"4",M-3.1,./0.png
18.8925652,50.2478065,"445",SSKA4km328564,"1445.0","1445.0","530.0",,A4,,,,"2.0",104_B_3_255,114_A_3_230,,,,,,,,,,ID_0_1445,"0",,"4",M-3.1,./0.png
18.8923928,50.2474952,"446",SSKA4km328555,"1446.0","1446.0","532.0",,A4,,, 114_A_3_244),"4.0",104_B_3_237,112_A_3_009,112_E_3_000,114_A_3_244,,,,,,,,ID_0_1446,"0",,"4",M-3.1,./0.png
18.899411,50.2475208,"447",SSKA4km329065,"1447.0","1447.0","536.0",,A4,,,,"1.0",101_F_3_001,,,,,,,,,,,ID_0_1447,"0",,"4",M-3.1,./0.png
18.9092003,50.2491116,"448",SSKA4km329785,"1448.0","1448.0","537.0",,A4,,,,"1.0",108_A_3_004,,,,,,,,,,,ID_0_1448,"0",,"4",M-3.1,./0.png
18.9119274,50.2495638,"449",SSKA4km329987,"1449.0","1449.0","538.0",,A4,,,,"1.0",101_A_3_080,,,,,,,,,,,ID_0_1449,"0",,"4",M-3.1,./0.png
18.9128371,50.2495632,"450",SSKA4km330050,"1450.0","1450.0","539.0",,A4,,,,"2.0",104_C_3_019,106_B_3_020,,,,,,,,,,ID_0_1450,"0",,"4",M-3.3,./0.png
18.915563,50.2500115,"451",SSKA4km330251,"1451.0","1451.0","541.0",,A4,,,,"1.0",101_A_3_024,,,,,,,,,,,ID_0_1451,"0",,"4",M-3.1,./0.png
18.7751919,50.2672476,"452",SSKA4km319791,"1452.0","1452.0","542.0",,A4,,, 103_B_3_038.1),"4.0",101_A_3_000,101_A_3_021,103_B_3_025.2,103_B_3_038.1,,,,,,,,ID_0_1452,"0",,"5",M-3.2,./0.png
18.7912034,50.2616426,"453",SSKA4km321111,"1453.0","1453.0","546.0",,A4,,,,"2.0",104_C_3_029,106_A_3_081,,,,,,,,,,ID_0_1453,"0",,"4",M-3.2,./0.png
18.7983721,50.2639034,"454",SSKA4Chudkowska002,"1454.0","1454.0","548.0",,miejska,,,,"1.0",101_B_3_007,,,,,,,,,,,ID_0_1454,"0",,"4",M-3.1,./0.png
18.7995583,50.2613623,"455",SSKA4km321686ŁL,"1455.0","1455.0","549.0",,A4,,,,"2.0",104_B_3_085,114_A_3_086,,,,,,,,,,ID_0_1455,"0",,"4",M-3.1,./0.png
18.7451987,50.2671435,"456",SSKA4km317716,"1456.0","1456.0","551.0",,A4,,,,"3.0",101_A_3_074,104_C_3_020,104_C_3_022,,,,,,,,,ID_0_1456,"0",,"5",M-3.2,./0.png
18.738043,50.2659493,"457",SSKA4km317056,"1457.0","1457.0","554.0",,A4,,, 114_A_3_118),"4.0",104_B_3_117,106_A_3_020,112_D_3_000,114_A_3_118,,,,,,,,ID_0_1457,"0",,"5",M-3.1,./0.png
18.7369934,50.2635643,"458",SSKA4km316910ŁP,"1458.0","1458.0","558.0",,A4,,, 114_A_3_253),"4.0",104_B_3_118,104_B_3_264,114_A_3_119,114_A_3_253,,,,,,,,ID_0_1458,"0",,"5",M-3.1,./0.png
18.727427,50.264113,"459",SSKA4km316267,"1459.0","1459.0","562.0",,A4,,,,"2.0",104_B_3_120,114_A_3_121,,,,,,,,,,ID_0_1459,"0",,"5",M-3.1,./0.png
18.7955367,50.2616557,"460",SSKA4km321401,"1460.0","1460.0","564.0",,A4,,,,"3.0",104_B_3_025,104_C_3_031,114_A_3_025,,,,,,,,,ID_0_1460,"0",,"4",M-3.2,./0.png
18.7964302,50.2577936,"461",SSKA4Chudkowska001,"1461.0","1461.0","567.0",,miejska,,,,"1.0",101_B_3_006,,,,,,,,,,,ID_0_1461,"0",,"4",M-3.2,./0.png
18.7954626,50.2607705,"462",SSKA4km321404ŁP,"1462.0","1462.0","568.0",,A4,,,,"2.0",104_B_3_086,114_A_3_087,,,,,,,,,,ID_0_1462,"0",,"4",M-3.1,./0.png
18.7991944,50.2605104,"463",SSKA4km321709ŁP,"1463.0","1463.0","570.0",,A4,,,,"3.0",104_B_3_024,104_C_3_030,114_A_3_024,,,,,,,,,ID_0_1463,"0",,"4",M-3.1,./0.png
18.6790734,50.2590633,"464",SSKA4km312704,"1464.0","1464.0","573.0",,A4,,,,"2.0",104_B_3_331,114_A_3_313,,,,,,,,,,ID_0_1464,"0",,"5",M-3.1,./0.png
18.6679106,50.2587843,"465",SSKA4km311904,"1465.0","1465.0","575.0",,A4,,,,"2.0",104_B_3_336,114_A_3_317,,,,,,,,,,ID_0_1465,"0",,"5",M-3.1,./0.png
18.8052187,50.260655,"466",SSKA4km322027,"1466.0","1466.0","577.0",,A4,,,,"2.0",104_C_3_032,106_A_3_055,,,,,,,,,,ID_0_1466,"0",,"4",M-3.1,./0.png
18.8266297,50.2590941,"467",SSKA4km323633,"1467.0","1467.0","579.0",,A4,,,(101_A_3_015,"7.0",101_A_3_015,101_A_3_033,104_B_3_232,104_B_3_250,106_B_3_019,114_A_3_226,114_A_3_241,,,,,ID_0_1467,"0",,"4",M-3.3,./0.png
18.3921857,50.4250449,"468",SSKA4km282435,"1468.0","1468.0","586.0",,A4,,,,"1.0",107_A_3_003.2,,,,,,,,,,,ID_0_1468,"0",,"3",M-3.1+3.3,./0.png
18.3905671,50.4240574,"469",SSKA4km282444,"1469.0","1469.0","587.0",,A4,,,,"1.0",107_A_3_002.1,,,,,,,,,,,ID_0_1469,"0",,"3",M-3.1+3.3,./0.png
18.3912504,50.4244529,"470",SSKA4km282565,"1470.0","1470.0","588.0",,A4,,,,"1.0",106_A_3_006,,,,,,,,,,,ID_0_1470,"0",,"3",M-3.1,./0.png
18.3914799,50.42466,"471",SSKA4km282586,"1471.0","1471.0","589.0",,A4,,,,"1.0",106_A_3_008,,,,,,,,,,,ID_0_1471,"0",,"3",M-3.1,./0.png
18.3921857,50.4250449,"472",SSKA4km282710,"1472.0","1472.0","590.0",,A4,,,,"1.0",107_A_3_003.1,,,,,,,,,,,ID_0_1472,"0",,"3",M-3.1+3.3,./0.png
18.5871003,50.2679966,"473",SSKA4km306038,"1473.0","1473.0","591.0",,A4,,,,"1.0",106_A_3_103,,,,,,,,,,,ID_0_1473,"0",,"3",M-3.1,./0.png
18.3905671,50.4240574,"474",SSKA4km282708,"1474.0","1474.0","592.0",,A4,,,,"1.0",107_A_3_002.2,,,,,,,,,,,ID_0_1474,"0",,"3",M-3.1+3.3,./0.png
18.4110475,50.4108766,"476",SSKA4km284648,"1476.0","1476.0","593.0",,A4,,,,"1.0",108_A_3_002,,,,,,,,,,,ID_0_1476,"0",,"3",M-3.1,./0.png
18.4332278,50.3984234,"477",SSKA4km286772,"1477.0","1477.0","594.0",,A4,,,,"1.0",103_B_3_007.1,,,,,,,,,,,ID_0_1477,"0",,"3",M-3.2,./0.png
18.4438679,50.394097,"478",SSKA4km287665,"1478.0","1478.0","595.0",,A4,,,,"1.0",106_A_3_019,,,,,,,,,,,ID_0_1478,"0",,"3",M-3.1,./0.png
18.5591948,50.2954876,"479",SSKA4km302315,"1479.0","1479.0","596.0",,A4,,,,"1.0",106_A_3_102,,,,,,,,,,,ID_0_1479,"0",,"3",M-3.1,./0.png
18.4440474,50.3922535,"480",SSKA4km287777ŁP,"1480.0","1480.0","597.0",,A4,,,,"1.0",101_C_3_011,,,,,,,,,,,ID_0_1480,"0",,"3",M-3.2,./0.png
18.550595,50.3115204,"481",SSKA4km300403,"1481.0","1481.0","598.0",,A4,,,,"1.0",106_A_3_009,,,,,,,,,,,ID_0_1481,"0",,"3",M-3.1,./0.png
